folder,specimen,day,month,year,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,maximumElevationInMeters
s_tortuosus,1764867,28,6,2013,41.062044,-123.467691,50,1778,NA
s_tortuosus,1766397,27,6,2013,40.739025,-123.793663,100,1159,NA
s_tortuosus,1782580,30,7,1975,40.6705351,-123.6351021,800,1350,NA
s_tortuosus,1784922,18,6,1971,40.874705,-123.73357,1000,1200,1500
c_cooperi,466454,23,3,1935,32.65805,-116.098658,2000,720,1070
c_simulans,608779,1,4,1958,33.390544,-116.047581,1000,-70,-36
c_cooperi,1367097,18,3,1973,32.981624,-116.419161,100,609,NA
s_cordatus,375706,19,6,1961,37.328333,-118.154345,1000,2438,NA
s_cordatus,3526826,19,6,1961,37.328333,-118.154345,1000,2438,NA
c_cooperi,23361993,16,3,1967,36.253896,-117.992872,100,1130,1140
s_cordatus,2789888,11,8,1953,36.968911,-118.044947,200,3048,NA
c_cooperi,23361991,10,4,1967,36.641768,-118.118072,500,1280,1650
c_cooperi,1653186,17,4,2011,36.59757,-118.108435,200,1355,1380
c_cooperi,19583026,15,4,1937,36.252259,-117.231377,600,1213,NA
s_cordatus,23072641,20,6,1963,37.292147,-118.164288,500,2164,2300
c_cooperi,1649519,15,4,2011,37.178747,-118.223199,200,1240,1400
c_cooperi,1682958,31,3,2015,35.654723,-117.65772,2000,670,730
c_cooperi,24667699,28,3,1981,36.559972,-117.334872,1000,877,NA
s_cordatus,23072625,30,5,1974,36.250839,-117.086984,1000,1950,NA
c_cooperi,24648933,22,4,1983,36.71892,-116.858547,3000,1219,NA
c_cooperi,608763,22,3,1940,36.826251,-117.023264,2000,1300,1600
c_cooperi,23362015,13,4,1966,36.357825,-117.06052,100,1859,NA
c_cooperi,706525,14,4,2016,36.350236,-116.526524,1000,950,1150
c_cooperi,3805863,17,2,2016,36.30242,-116.542325,200,800,810
c_cooperi,23361998,26,5,1930,37.29148,-118.233727,100,1706,NA
c_cooperi,24688796,2,4,1958,36.466472,-117.208406,500,914,NA
c_cooperi,23362005,2,4,1958,36.466472,-117.208406,500,914,NA
c_anceps,2175901,13,4,1968,37.072228,-117.271929,1000,1200,1300
s_cordatus,1368850,27,6,1965,37.262001,-118.154722,300,2164,NA
s_cordatus,1368848,6,8,1966,37.331647,-118.646798,100,3383,NA
s_cordatus,1401988,4,7,2011,37.08609,-118.135841,200,2312,NA
s_cordatus,1368847,27,6,1978,37.331211,-118.187366,300,2500,2650
s_cordatus,1401991,4,7,2011,37.324167,-118.1875,50,2489,NA
c_cooperi,916575,23,4,2014,36.443632,-117.611598,1000,1430,1530
c_cooperi,2778504,18,3,1986,36.942783,-117.919112,100,1326,NA
s_cordatus,305343,11,8,1977,36.191514,-117.192486,1000,700,1200
s_cordatus,2864843,2,8,1973,36.136969,-117.05549,3000,2133,NA
s_cordatus,305344,2,8,1973,36.136969,-117.05549,3000,2133,NA
c_cooperi,23362022,18,3,1986,36.942783,-117.919112,100,1326,NA
c_cooperi,2817023,17,3,1973,36.21436,-116.39968,100,655,NA
s_cordatus,2784513,30,6,1979,37.347856,-118.155088,2000,2348,NA
c_cooperi,23362013,5,5,1906,37.401318,-118.339966,5000,1250,1650
c_cooperi,2784593,5,5,1906,37.401318,-118.339966,5000,1250,1650
c_cooperi,2784594,5,5,1906,37.401318,-118.339966,5000,1250,1650
c_cooperi,23362019,8,4,1986,37.209778,-118.249199,800,1225,1350
c_cooperi,1693991,7,4,2016,36.72826,-116.907317,500,1080,1440
c_cooperi,172727,17,4,2011,36.229387,-117.961239,400,1160,NA
c_cooperi,8598671,17,4,2011,36.229387,-117.961239,400,1160,NA
c_cooperi,608764,30,4,1975,36.268412,-117.194621,500,1264,NA
s_cordatus,1194682,4,7,1983,36.220541,-117.083979,500,2400,3044
c_cooperi,23362002,8,4,1967,37.090737,-117.934715,500,1676,NA
c_cooperi,23361992,7,4,1967,36.093967,-117.962609,1000,975,NA
c_cooperi,23362001,9,4,1967,36.571535,-117.606794,1000,1128,NA
c_cooperi,1458867,22,4,1988,36.107879,-117.960054,100,1080,1100
s_cordatus,23072630,27,7,1952,37.376661,-118.181606,300,3139,NA
c_cooperi,23361999,8,4,1967,36.950045,-117.917683,300,1432,NA
c_cooperi,23362000,8,4,1967,36.950045,-117.917683,300,1432,NA
s_cordatus,23072642,14,7,1963,37.336768,-118.142301,1000,2270,2500
c_cooperi,1691165,15,4,2011,35.988384,-117.920177,200,1060,1190
s_cordatus,23072640,29,6,1963,37.300279,-118.154192,200,2225,NA
s_cordatus,2854845,5,6,1998,37.314045,-118.15521,200,2135,NA
s_cordatus,1246642,18,6,2014,37.303489,-118.169848,300,2350,2380
s_cordatus,754650,14,6,2013,37.25066,-118.144218,300,2200,2430
s_cordatus,1049631,18,6,2014,37.353874,-118.18366,300,2700,2800
c_cooperi,24745448,31,5,1930,37.292377,-118.234592,300,1706,NA
c_cooperi,2778151,29,4,1986,37.421161,-118.011394,200,1877,NA
c_cooperi,2778242,8,4,1986,37.216266,-118.246294,300,1325,NA
c_cooperi,20871610,15,4,1937,36.265338,-117.194547,100,1219,NA
c_cooperi,1474200,1,5,1995,35.239068,-118.109968,500,950,1100
s_cordatus,23072647,17,6,1971,35.552081,-118.517588,5000,858,1097
c_cooperi,466530,20,4,1962,35.366168,-117.675602,1500,1062,NA
c_cooperi,172726,19,3,1978,35.640117,-117.904892,300,1058,1208
c_cooperi,8598670,19,3,1978,35.640117,-117.904892,300,1058,1208
c_coulteri,303060,11,4,1958,35.2647,-118.0116,1000,633,NA
c_inflatus,1893623,29,4,1979,35.181556,-117.878169,200,740,770
c_coulteri,466556,6,5,1955,35.729726,-118.536208,500,1310,NA
c_anceps,UC569149,1,4,1935,34.937456,-119.500179,5000,781,936
c_anceps,C38186,1,4,1935,34.937456,-119.500179,5000,781,936
c_coulteri,466525,19,4,1962,35.4967,-117.95083,500,947,NA
c_cooperi,23362010,16,4,1938,34.893828,-118.164292,500,760,NA
c_inflatus,C40417,20,3,1931,35.055956,-119.435868,500,384,NA
c_inflatus,C40421,28,3,1926,34.921836,-118.164492,5000,790,NA
c_coulteri,303049,11,4,1958,35.2609,-117.9737,500,624,NA
c_cooperi,23362007,31,3,1978,35.46863,-117.967621,1000,940,1078
c_inflatus,C40422,23,4,1932,35.109273,-118.251193,2000,900,1200
c_coulteri,466506,10,5,1956,35.22287,-118.70882,300,425,NA
s_cordatus,937894,31,5,2014,35.588589,-118.113203,500,1866,2002
c_inflatus,21410777,29,3,1978,35.049319,-117.850387,5000,736,NA
c_anceps,3425823,16,4,1941,35.55283,-118.84627,858,453,555
c_coulteri,785583,5,5,2015,34.834019,-118.918229,800,1678,NA
c_coulteri,466532,27,3,1956,35.4262,-118.9391,500,180,NA
c_coulteri,1442855,5,5,1960,35.44458,-118.670174,1107,1222,NA
c_coulteri,172762,30,3,1977,35.5769,-118.5057,1000,1200,1082
s_cordatus,2430457,14,7,1962,35.522853,-118.412968,5000,1950,2100
s_cordatus,2775055,14,7,1962,35.522853,-118.412968,5000,1950,2100
c_inflatus,303080,18,4,1962,35.0046,-119.418318,1000,600,750
c_inflatus,C40433,18,4,1962,35.0046,-119.418318,1000,600,750
s_cordatus,1239314,8,5,2015,35.658845,-118.056646,500,1770,NA
s_cordatus,1209653,9,5,2014,35.655629,-118.059444,500,1778,NA
c_cooperi,466516,1,3,1958,35.114389,-118.127257,300,865,NA
c_inflatus,1620148,14,3,2005,35.20321,-117.59057,15000,750,1100
c_cooperi,23361996,17,3,1967,35.081728,-118.173104,300,888,NA
c_inflatus,1458903,6,3,1988,35.141788,-118.181343,3000,983,1200
c_cooperi,303044,17,5,1991,35.620876,-117.755926,5000,700,800
c_cooperi,23362023,14,4,1905,35.368574,-117.658116,2500,1038,1357
c_coulteri,172732,30,4,1977,34.820938,-118.974839,1000,1536,1661
c_coulteri,792138,16,4,2014,34.858159,-118.696297,1000,1000,1150
c_coulteri,1639382,21,4,2009,34.905982,-119.375767,100,1350,1400
c_inflatus,989290,11,4,2013,34.933367,-119.401004,5000,1000,1400
c_inflatus,1164190,11,4,2013,34.933367,-119.401004,5000,1000,1400
c_coulteri,172739,28,3,1997,34.919876,-119.405089,100,1368,NA
c_coulteri,C184080,7,3,1997,34.98666667,-119.1858333,800,472,NA
c_coulteri,C154078,10,5,1996,35.56583333,-118.3861111,200,1360,1526
c_coulteri,C555169,22,3,1940,35.312866,-118.791099,1000,229,NA
c_coulteri,C554197,7,3,1937,35.312866,-118.791099,1000,229,NA
c_cooperi,2808764,10,4,1974,35.193742,-117.816103,200,914,NA
c_cooperi,20871622,10,4,1971,35.193742,-117.816103,200,914,NA
c_coulteri,1671299,21,4,2009,34.891434,-118.604447,750,1165,1265
s_cordatus,23072635,9,6,1966,35.225224,-118.244582,200,1737,NA
c_coulteri,702266,7,5,2015,34.836021,-118.963936,500,1700,1800
c_coulteri,1893561,17,4,1969,35.564253,-118.89027,500,350,450
c_inflatus,1893634,26,4,1981,35.142515,-117.98615,200,730,NA
c_coulteri,677854,27,4,2013,35.618019,-118.029179,200,1575,1675
c_coulteri,1108455,15,3,2014,35.618019,-118.029179,200,1575,1675
c_coulteri,1686846,13,4,2016,35.135921,-118.561061,500,1240,1265
c_inflatus,21409933,8,4,1939,35.368311,-117.6582,2000,900,1400
c_inflatus,23362255,21,3,1940,35.053515,-117.944346,2000,762,NA
c_anceps,23374759,17,4,1935,35.777375,-120.226696,700,487,NA
c_cooperi,20871600,10,4,1962,35.368075,-117.676068,250,1000,1150
c_coulteri,1485434,16,4,2000,35.190668,-118.125055,700,940,1170
c_coulteri,C478193,25,4,1982,35.525,-118.2333333,1600,1219,1490
c_coulteri,466603,19,4,1986,35.5766,-118.4101,600,1125,1236
c_coulteri,466498,23,3,1935,35.17997,-118.83301,5000,121,NA
c_inflatus,23362237,28,3,1935,35.534098,-120.081187,2000,400,500
c_coulteri,466876,22,4,2009,34.89417,-118.625,2500,1110,1367
c_coulteri,C38414,30,4,1927,34.874462,-118.893467,1000,900,1300
c_inflatus,23362261,10,4,1967,35.242349,-117.612591,500,897,NA
c_inflatus,466528,2,5,1937,35.0125,-117.9034,10000,710,790
c_coulteri,C38440,12,3,1932,35.397989,-118.803378,1000,270,400
c_coulteri,C38441,13,5,1965,35.685325,-118.643948,300,1402,NA
c_coulteri,1132190,13,4,2014,34.906765,-118.621315,250,1310,1420
c_coulteri,993196,17,4,2014,34.891287,-118.644673,1000,1200,1500
c_coulteri,C38421,9,5,1965,35.509986,-118.595193,1200,1219,NA
c_coulteri,1667890,29,3,2014,35.053013,-118.337839,100,1200,1220
c_cooperi,1058189,23,3,2014,35.61573,-117.94564,300,1160,1170
s_tortuosus,1369263,15,7,1974,38.731317,-119.88972,500,2560,2736
c_cooperi,13691040,17,3,1940,35.645907,-117.813199,2000,730,760
c_coulteri,C478195,14,3,1983,35.425,-118.95,1000,137,200
c_inflatus,C478194,14,3,1983,35.425,-118.95,1000,137,200
c_coulteri,C38445,16,4,1938,35.581096,-118.540641,500,760,800
c_coulteri,1334248,10,4,2008,35.568056,-118.98,100,329,NA
s_tortuosus,1302104,23,6,1957,38.545351,-120.352885,5000,1798,NA
c_inflatus,1367420,30,3,1934,35.034,-118.1046,500,788,805
s_cordatus,1403366,1,6,2015,35.570556,-118.500556,200,1000,1200
c_cooperi,1309051,25,4,1955,35.106074,-118.252847,900,1000,1200
c_coulteri,1401880,25,3,2010,35.311111,-118.587778,50,476,520
c_coulteri,1402006,22,3,2013,35.314167,-118.585278,50,548,590
c_coulteri,1367100,11,5,1974,35.721438,-118.506048,800,1254,1354
c_coulteri,1367102,14,4,1961,34.8611,-118.8793,2500,1025,NA
c_coulteri,1367098,5,5,1905,35.132644,-118.448333,4000,1215,NA
c_coulteri,1384302,15,5,2013,34.876196,-118.88995,5000,1030,NA
c_coulteri,1404792,20,3,2014,35.00366,-118.68117,200,978,NA
c_coulteri,1405736,20,5,2014,34.91048,-118.65712,500,1620,NA
c_coulteri,1405383,5,4,2014,34.945149,-118.55452,1000,1411,1480
c_coulteri,1367103,18,3,2005,34.857778,-118.843889,2000,1158,NA
c_coulteri,1367099,19,4,1992,35.326753,-119.612963,2500,200,300
c_coulteri,946028,5,4,2014,34.942649,-118.540506,500,1300,1450
c_coulteri,1632118,6,4,2010,35.164707,-118.786343,500,150,360
c_inflatus,1893615,12,4,1965,35.020795,-118.033061,500,780,NA
c_coulteri,1458879,12,6,1982,34.838059,-118.997215,300,2050,2100
s_tortuosus,1369121,25,4,1982,39.71055556,-121.5588889,402,427,NA
c_inflatus,23362242,15,4,1938,35.055181,-119.416832,2500,280,400
c_inflatus,20026362,8,4,1974,35.08769,-118.175746,500,898,923
c_inflatus,208379,19,3,1974,35.1254,-117.985,5000,734,NA
c_inflatus,ID069054,7,4,1974,35.162748,-117.853105,800,686,800
c_inflatus,608770,19,4,1958,35.003,-117.8075,1000,701,NA
c_coulteri,1687283,27,4,2016,35.107702,-118.379194,50,1227,1229
c_coulteri,1458878,10,4,1983,35.437943,-118.781766,500,340,790
c_coulteri,C38418,8,4,1905,35.42563,-118.960373,1000,150,200
c_inflatus,1442870,20,5,1972,35.367973,-117.658053,1000,1000,1250
c_coulteri,698525,19,4,1989,35.734173,-118.17644,1000,850,1200
c_coulteri,303056,2,3,1985,35.938397,-118.483492,200,1100,1150
c_inflatus,C40419,15,4,1938,35.050194,-118.088034,500,762,NA
c_inflatus,23362231,23,4,1932,35.040047,-118.246987,500,900,1050
c_coulteri,1680335,4,5,2012,35.294964,-118.290081,500,1350,1700
s_cordatus,1095753,17,6,1994,35.566427,-118.497599,500,1200,1330
c_anceps,1474224,20,4,1997,34.942592,-119.112402,150,1180,1220
c_coulteri,295229,8,3,1982,35.53764,-118.70956,500,1310,1349
c_coulteri,1458880,8,3,1982,35.608191,-118.721268,700,720,740
c_inflatus,23362232,14,4,1905,35.368,-117.6572,1500,1000,1100
s_tortuosus,1399957,9,4,1978,38.791111,-120.873611,500,244,NA
s_tortuosus,1369256,10,7,1935,38.926304,-120.077528,15000,2000,NA
c_inflatus,C40425,14,4,1905,35.368,-117.6572,1500,1000,1100
s_tortuosus,1312041,1,7,1902,38.936111,-120.051944,439,1890,NA
s_insignis,2175871,25,3,1965,34.575469,-118.55862,1000,549,NA
c_coulteri,2072864,10,3,1988,35.287778,-119.656389,1000,498,518
c_cooperi,23362008,7,4,1967,35.557944,-117.813777,1000,762,NA
c_cooperi,1070176,28,2,2015,35.580699,-118.00864,300,1200,1400
c_coulteri,1702189,19,4,1998,34.965356,-119.186036,300,560,620
c_coulteri,C38412,18,4,1963,34.970008,-119.18285,300,599,NA
c_coulteri,C38430,18,4,1963,34.972532,-119.012334,1300,488,NA
c_anceps,23361978,20,4,1997,34.943497,-119.111503,50,1097,1219
c_cooperi,23361995,17,3,1967,34.890297,-118.173898,1500,700,900
c_inflatus,23362269,28,3,1926,34.900233,-118.163052,500,750,800
c_cooperi,1682411,23,3,2014,35.61573,-117.94564,300,1160,1170
c_cooperi,719469,15,3,2014,35.616327,-118.023019,400,1400,1700
c_coulteri,1474201,1,5,1995,35.161294,-118.203493,100,1580,1640
c_coulteri,2262340,20,4,1975,35.701704,-118.463411,200,800,900
c_coulteri,2262343,20,4,1975,35.701704,-118.463411,200,800,900
c_coulteri,295209,27,4,1982,35.516012,-118.681032,1000,650,730
c_coulteri,466818,1,5,2008,35.41868,-118.2563,1000,1354,1430
c_coulteri,C38437,17,6,1971,35.536016,-118.464723,1000,1829,NA
c_coulteri,2034330,13,4,1965,35.667222,-118.266667,402,820,NA
c_coulteri,C38451,18,5,1976,35.72007,-118.496266,400,1100,1250
c_anceps,C38182,26,4,1965,35.571323,-118.872802,5000,503,NA
c_anceps,C38181,26,4,1965,35.571323,-118.872802,5000,503,NA
c_coulteri,C38462,23,3,1968,35.275109,-118.030539,400,762,NA
s_diversifolius,3513651,NA,NA,NA,37.359424,-119.962101,5000,300,630
c_coulteri,C479699,14,5,1982,35.6375,-118.05,300,1955,2034
c_coulteri,691963,21,3,2014,35.557936,-118.134101,300,1650,1900
c_coulteri,1224635,1,3,2015,35.576599,-117.978012,500,1100,1200
c_coulteri,660161,21,3,2015,35.584025,-118.222791,1000,1290,1380
c_coulteri,C478552,21,2,2015,35.56666,-118.01225,400,1190,1250
c_coulteri,1192880,21,2,2015,35.566903,-118.014442,400,1190,1250
c_coulteri,995017,31,5,2013,35.600981,-118.078075,200,1720,1800
c_cooperi,2151390,11,3,2003,35.696954,-117.902499,300,1140,1250
c_coulteri,C479687,5,4,1981,35.527352,-118.663245,600,674,713
c_coulteri,C473107,21,3,2014,35.558095,-118.133456,800,1716,1802
c_coulteri,C473088,15,3,2014,35.61742,-118.02957,100,1596,NA
c_coulteri,1605928,27,4,2007,34.830973,-118.76821,1000,1100,1600
c_anceps,23374761,1,4,1962,35.512338,-119.995612,200,650,800
c_inflatus,23362264,20,4,1902,35.061001,-119.350762,1000,170,NA
c_coulteri,C38429,1,4,1959,35.452728,-118.709248,1000,838,NA
c_coulteri,C38426,5,6,1957,35.545019,-118.478809,500,1958,NA
c_coulteri,956571,21,4,2009,34.8995,-118.607406,500,1200,1300
c_coulteri,C520451,3,5,2016,35.09119444,-118.4938056,100,1493,NA
c_coulteri,C38410,11,4,1962,35.308341,-118.025252,500,686,NA
c_coulteri,C38407,2,4,1960,35.506551,-118.689996,2000,594,NA
c_coulteri,C38455,2,4,1960,35.506551,-118.689996,2000,594,NA
c_coulteri,C38452,27,3,1957,35.227654,-118.710986,2000,373,NA
c_coulteri,C38459,14,4,1965,35.478235,-118.70947,2000,488,NA
c_inflatus,690629,15,2,2015,35.123776,-118.82276,1000,170,300
c_coulteri,1681176,20,4,2009,34.866373,-118.669177,1000,1000,1200
c_anceps,3422407,20,4,2013,34.8225,-118.7349,300,1022,NA
c_coulteri,719499,24,5,1961,34.873982,-118.888019,2500,950,1350
c_coulteri,961134,20,3,2014,34.958794,-118.662532,3000,1900,900
c_coulteri,1028337,21,5,2014,35.014409,-118.546825,1500,1650,1000
c_anceps,C38179,9,4,1954,35.521868,-119.973187,500,792,NA
c_anceps,C38180,1,4,1962,35.521868,-119.973187,500,792,NA
c_inflatus,C40413,2,4,1954,35.458963,-119.7013,3000,229,NA
c_inflatus,C40414,2,4,1954,35.458963,-119.7013,3000,229,NA
c_inflatus,C40423,28,3,1935,35.69668,-120.265689,1000,457,NA
c_inflatus,C40415,10,4,1962,35.023987,-118.05086,1000,762,NA
c_inflatus,C40411,26,4,1966,35.209271,-117.753406,200,975,NA
c_cooperi,1604517,20,3,2003,35.673609,-117.900414,1000,950,1200
c_inflatus,1893627,23,3,1968,35.46913,-117.664614,500,1120,NA
c_cooperi,23361997,28,3,1978,35.174845,-118.10184,2500,750,900
c_inflatus,1893632,25,4,1981,NA,NA,NA,NA,NA
c_inflatus,303072,29,4,1991,35.188352,-117.881043,500,750,800
c_coulteri,1687300,3,5,2016,35.086537,-118.495466,200,1500,1550
c_coulteri,1687302,3,5,2016,35.089236,-118.494114,200,1450,1500
c_inflatus,C40429,10,4,1935,35.146333,-119.46048,300,305,NA
c_coulteri,C479688,8,4,1981,35.406607,-118.76887,1000,355,470
c_coulteri,C479697,25,4,1982,35.559594,-118.245362,2000,967,1097
c_coulteri,C38404,25,5,1990,35.71666667,-118,2000,2159,2326
s_tortuosus,1042990,11,6,2014,36.81505,-118.81689,200,967,NA
c_coulteri,C204724,20,4,1991,35.74166667,-118.1791667,2000,877,900
c_inflatus,748854,8,4,2010,34.931126,-119.400892,5000,1000,1400
s_tortuosus,951417,8,4,1995,37.018195,-119.607277,2000,400,520
c_inflatus,901753,18,5,2010,34.927912,-119.405565,100,1175,NA
c_inflatus,1145872,18,5,2010,34.927912,-119.405565,100,1175,NA
c_anceps,UC764856,24,3,1941,35.948605,-120.15575,3000,342,441
c_anceps,UC764844,23,3,1940,35.916897,-120.13793,3555,342,441
c_anceps,UC764857,24,3,1941,35.929672,-120.166275,3233,460,NA
c_anceps,23374767,24,3,1941,35.964057,-120.15868,1500,200,400
s_tortuosus,1799034,25,7,1979,40.7439167,-123.602139,500,1295,NA
c_anceps,23374768,24,3,1941,35.987123,-120.304263,1000,500,750
s_breweri,C350924,19,7,1978,38.771641,-122.654885,400,350,400
s_glandulosus,C87123,30,5,1963,39.14763,-122.76558,500,1219,NA
s_glandulosus,C87115,6,5,1928,39.183573,-122.704176,3000,600,1050
s_glandulosus,C87103,5,5,1928,39.121704,-122.786899,500,750,1100
s_glandulosus,C87120,4,5,1940,38.776422,-122.583338,1000,200,300
s_glandulosus,C87109,11,5,1943,38.789697,-122.606449,500,320,380
s_breweri,208342,22,5,1940,38.752416,-122.559026,500,350,450
s_breweri,8634307,22,5,1940,38.752416,-122.559026,500,350,450
s_glandulosus,C87122,21,5,1935,38.778866,-122.573752,300,300,350
s_glandulosus,C87119,23,3,1968,38.834509,-122.486978,700,300,450
s_morrisonii,23072996,1,9,1954,38.492961,-122.877151,500,17,NA
s_morrisonii,23072993,7,7,1949,38.675775,-122.557375,200,762,NA
s_morrisonii,23072999,5,6,1949,38.675775,-122.557375,200,762,NA
s_breweri,23072580,6,6,1948,38.780196,-122.573344,2000,300,500
s_glandulosus,C87111,1,5,1938,39.133826,-122.776299,500,1200,NA
s_glandulosus,C87112,1,5,1938,39.133826,-122.776299,500,1200,NA
s_breweri,C61246,8,6,1938,38.706568,-122.4647,2500,200,350
s_morrisonii,3467002,8,6,1985,38.811018,-122.378846,150,400,460
s_breweri,2075994,15,7,1998,39.100278,-122.490833,200,1036,NA
s_glandulosus,C87107,17,5,1938,39.282387,-122.936386,1000,1130,1270
s_glandulosus,C87108,17,5,1938,39.282387,-122.936386,1000,1130,1270
s_glandulosus,2914947,9,6,2018,39.254316,-122.858447,200,1249,1286
s_breweri,2148655,17,6,2007,39.159822,-122.543832,100,450,500
s_breweri,2087693,2,5,2002,39.167778,-122.506389,100,530,560
s_breweri,1403628,16,4,1977,38.733058,-122.541302,500,333,NA
s_glandulosus,1404026,26,3,2016,38.994167,-122.929722,200,433,NA
s_glandulosus,1399637,10,5,2015,38.709722,-122.468611,100,223,NA
s_morrisonii,1399681,10,5,2015,38.708611,-122.470556,100,235,NA
s_breweri,1403617,26,5,1977,38.737594,-122.518635,1000,300,360
s_breweri,1403618,26,5,1977,38.735072,-122.537862,1000,335,NA
s_glandulosus,1368297,NA,4,1992,NA,NA,NA,NA,NA
s_glandulosus,1368298,NA,4,1992,NA,NA,NA,NA,NA
s_breweri,1404518,15,6,1977,38.737232,-122.673944,3600,500,650
s_morrisonii,1404510,15,6,1977,38.744444,-122.7025,500,800,1000
s_morrisonii,1404512,15,6,1977,38.744444,-122.7025,500,800,1000
s_morrisonii,1404513,15,6,1977,38.744444,-122.7025,500,800,1000
s_morrisonii,1404514,15,6,1977,38.744444,-122.7025,500,800,1000
s_morrisonii,1404515,8,4,1977,38.690556,-122.572222,500,600,800
s_morrisonii,1404517,15,6,1977,38.742222,-122.689722,500,650,850
s_breweri,1403629,16,4,1977,38.71008,-122.662094,400,700,800
s_breweri,1401926,20,5,2010,38.865278,-122.421389,200,710,NA
s_breweri,1302375,5,7,2002,38.859444,-122.418056,200,640,NA
s_breweri,1302264,2,6,2002,38.858889,-122.41,200,610,NA
s_breweri,1400324,12,7,2015,39.356111,-122.749444,200,1750,NA
s_breweri,1400323,11,7,2015,39.345556,-122.756667,200,1550,NA
s_breweri,1368831,22,5,1991,38.863316,-122.4162,500,650,NA
s_breweri,1368834,31,5,1991,38.863316,-122.4162,500,650,NA
s_morrisonii,1402077,1,7,2010,39.166568,-122.506555,100,530,570
s_breweri,1363413,11,6,2011,39.0275875,-122.4517227,200,655,NA
s_breweri,1398502,18,6,1983,39.088333,-122.4875,389,1067,NA
s_morrisonii,1333763,12,5,1968,39.168056,-122.511111,500,518,NA
s_morrisonii,1336789,15,5,1968,39.168056,-122.511111,500,518,NA
s_morrisonii,1404435,1,7,1982,39.160833,-122.5575,500,500,700
s_morrisonii,1368884,15,9,1986,38.678912,-122.568179,500,732,NA
s_breweri,12852278,19,6,1986,39.331874,-122.767572,200,1341,NA
s_breweri,12852285,17,6,1986,39.324134,-122.794367,1000,1036,NA
s_glandulosus,C87114,31,5,1938,39.184114,-122.852366,5000,400,1500
s_breweri,8634308,25,6,1954,39.154048,-122.568692,1000,457,NA
s_glandulosus,C87105,16,5,1938,39.0018398,-122.4983108,1000,390,420
s_glandulosus,C87121,16,4,1985,38.78305556,-122.6744444,1000,400,660
s_breweri,2042065,15,6,1979,39.354529,-122.792737,200,1250,1300
s_glandulosus,C87104,15,5,1938,38.76274,-122.620441,500,330,NA
s_breweri,C61242,19,6,1945,38.761241,-122.599092,500,305,NA
s_breweri,C61240,24,6,1979,38.777594,-122.731646,350,732,914
s_glandulosus,C87116,6,5,1923,38.88489,-122.817717,1000,600,800
s_glandulosus,C87113,1,5,1930,39.079599,-122.952023,1000,430,490
s_morrisonii,21416296,19,6,1952,38.733015,-122.529633,200,305,NA
s_breweri,23072579,18,6,1947,38.827334,-122.363726,200,500,600
s_cordatus,23072627,31,5,1981,41.002888,-120.942702,10000,1400,1800
s_cordatus,2774540,2,6,1971,39.860395,-120.040475,300,1402,NA
s_cordatus,24680222,31,5,1981,41.002888,-120.942702,10000,1400,1800
c_amplexicaulis,UC1929507,27,5,2008,34.37842,-118.091128,300,1311,NA
c_coulteri,725972,3,4,1949,34.124985,-118.634328,200,420,480
c_coulteri,1699661,17,4,2008,34.756725,-118.627262,200,1040,1070
c_coulteri,1096463,27,5,1930,34.682523,-118.396965,300,1000,1070
c_coulteri,303057,11,5,1980,34.7924,-118.8345,750,1110,NA
c_cooperi,1696991,30,4,2014,34.433691,-117.769136,100,1300,1400
c_amplexicaulis,UC1126938,8,5,1935,34.6383,-118.4896,805,822,1300
c_anceps,3403631,25,3,1935,34.7548,-118.598,805,975,1080
c_inflatus,608772,2,4,1978,34.625033,-117.827004,800,800,810
c_amplexicaulis,1686406,12,5,2011,34.418168,-118.094068,800,1120,1300
c_amplexicaulis,23089785,23,6,1931,34.282581,-117.649656,1000,2500,3000
c_amplexicaulis,1155907,29,7,1969,34.362109,-117.801427,200,2250,2480
c_amplexicaulis,1010072,23,5,1967,34.427023,-118.348558,5000,555,585
s_cordatus,375712,20,5,1967,34.735843,-118.602739,500,1038,1060
s_cordatus,3526827,20,5,1967,34.735843,-118.602739,500,1038,1060
c_amplexicaulis,1623320,5,5,2008,34.397534,-117.810117,600,1400,1573
c_cooperi,1637828,2,4,2009,34.446379,-117.808829,200,1220,1310
c_amplexicaulis,1687978,19,5,2011,34.30304,-118.107477,500,965,1200
c_inflatus,1640641,5,5,2009,34.50273,-117.997088,200,970,NA
c_heterophyllus,2175863,31,3,1962,34.114464,-118.778188,200,230,350
c_coulteri,1632039,20,4,2010,34.816415,-118.835092,200,1120,1160
c_amplexicaulis,172722,16,6,1961,34.36797,-117.803037,300,2300,2475
c_amplexicaulis,8598666,16,6,1961,34.36797,-117.803037,300,2300,2475
c_amplexicaulis,16783631,16,6,1961,34.36797,-117.803037,300,2300,2475
c_amplexicaulis,1689523,22,6,2011,34.296013,-117.993729,200,1650,1775
c_amplexicaulis,1622921,13,5,2008,34.409257,-117.837133,200,1290,1330
c_amplexicaulis,1623724,10,6,2008,34.396378,-117.837778,500,1400,1600
c_inflatus,2262345,14,4,1979,34.735152,-117.758122,100,1036,NA
c_amplexicaulis,1632874,27,5,2008,34.374077,-118.091013,500,1270,1530
c_coulteri,1610903,22,4,2008,34.761823,-118.606837,1000,970,1100
c_inflatus,1485056,20,4,1973,34.529394,-118.058344,500,900,930
c_coulteri,466494,15,3,1931,34.6661,-118.3973,1000,1001,1015
