"Date.Time","Unit","temp","bench","block","hour","minute","Date"
2021-12-07 09:08:00,"C",10,3,8,9,8,2021-12-07
2021-12-07 10:08:00,"C",13.5,3,8,10,8,2021-12-07
2021-12-07 11:08:00,"C",16,3,8,11,8,2021-12-07
2021-12-07 12:08:00,"C",16.5,3,8,12,8,2021-12-07
2021-12-07 13:08:00,"C",18,3,8,13,8,2021-12-07
2021-12-07 14:08:00,"C",18,3,8,14,8,2021-12-07
2021-12-07 15:08:00,"C",17,3,8,15,8,2021-12-07
2021-12-07 16:08:00,"C",14,3,8,16,8,2021-12-07
2021-12-07 17:08:00,"C",11.5,3,8,17,8,2021-12-07
2021-12-07 18:08:00,"C",10.5,3,8,18,8,2021-12-07
2021-12-07 19:08:00,"C",9.5,3,8,19,8,2021-12-07
2021-12-07 20:08:00,"C",9,3,8,20,8,2021-12-07
2021-12-07 21:08:00,"C",8,3,8,21,8,2021-12-07
2021-12-07 22:08:00,"C",8,3,8,22,8,2021-12-07
2021-12-07 23:08:00,"C",7.5,3,8,23,8,2021-12-07
2021-12-08 00:08:00,"C",8,3,8,0,8,2021-12-08
2021-12-08 01:08:00,"C",8.5,3,8,1,8,2021-12-08
2021-12-08 02:08:00,"C",8.5,3,8,2,8,2021-12-08
2021-12-08 03:08:00,"C",9,3,8,3,8,2021-12-08
2021-12-08 04:08:00,"C",9,3,8,4,8,2021-12-08
2021-12-08 05:08:00,"C",9,3,8,5,8,2021-12-08
2021-12-08 06:08:00,"C",9,3,8,6,8,2021-12-08
2021-12-08 07:08:00,"C",9,3,8,7,8,2021-12-08
2021-12-08 08:08:00,"C",9.5,3,8,8,8,2021-12-08
2021-12-08 09:08:00,"C",9.5,3,8,9,8,2021-12-08
2021-12-08 10:08:00,"C",11,3,8,10,8,2021-12-08
2021-12-08 11:08:00,"C",12.5,3,8,11,8,2021-12-08
2021-12-08 12:08:00,"C",12.5,3,8,12,8,2021-12-08
2021-12-08 13:08:00,"C",12,3,8,13,8,2021-12-08
2021-12-08 14:08:00,"C",11.5,3,8,14,8,2021-12-08
2021-12-08 15:08:00,"C",11.5,3,8,15,8,2021-12-08
2021-12-08 16:08:00,"C",11,3,8,16,8,2021-12-08
2021-12-08 17:08:00,"C",11,3,8,17,8,2021-12-08
2021-12-08 18:08:00,"C",10.5,3,8,18,8,2021-12-08
2021-12-08 19:08:00,"C",10.5,3,8,19,8,2021-12-08
2021-12-08 20:08:00,"C",10.5,3,8,20,8,2021-12-08
2021-12-08 21:08:00,"C",10.5,3,8,21,8,2021-12-08
2021-12-08 22:08:00,"C",10.5,3,8,22,8,2021-12-08
2021-12-08 23:08:00,"C",10.5,3,8,23,8,2021-12-08
2021-12-09 00:08:00,"C",10.5,3,8,0,8,2021-12-09
2021-12-09 01:08:00,"C",10.5,3,8,1,8,2021-12-09
2021-12-09 02:08:00,"C",10.5,3,8,2,8,2021-12-09
2021-12-09 03:08:00,"C",10.5,3,8,3,8,2021-12-09
2021-12-09 04:08:00,"C",10,3,8,4,8,2021-12-09
2021-12-09 05:08:00,"C",10,3,8,5,8,2021-12-09
2021-12-09 06:08:00,"C",10,3,8,6,8,2021-12-09
2021-12-09 07:08:00,"C",9,3,8,7,8,2021-12-09
2021-12-09 08:08:00,"C",9.5,3,8,8,8,2021-12-09
2021-12-09 09:08:00,"C",11.5,3,8,9,8,2021-12-09
2021-12-09 10:08:00,"C",11,3,8,10,8,2021-12-09
2021-12-09 11:08:00,"C",14.5,3,8,11,8,2021-12-09
2021-12-09 12:08:00,"C",16,3,8,12,8,2021-12-09
2021-12-09 13:08:00,"C",17,3,8,13,8,2021-12-09
2021-12-09 14:08:00,"C",16,3,8,14,8,2021-12-09
2021-12-09 15:08:00,"C",16,3,8,15,8,2021-12-09
2021-12-09 16:08:00,"C",14,3,8,16,8,2021-12-09
2021-12-09 17:08:00,"C",11,3,8,17,8,2021-12-09
2021-12-09 18:08:00,"C",8.5,3,8,18,8,2021-12-09
2021-12-09 19:08:00,"C",7.5,3,8,19,8,2021-12-09
2021-12-09 20:08:00,"C",6,3,8,20,8,2021-12-09
2021-12-09 21:08:00,"C",5.5,3,8,21,8,2021-12-09
2021-12-09 22:08:00,"C",5,3,8,22,8,2021-12-09
2021-12-09 23:08:00,"C",5.5,3,8,23,8,2021-12-09
2021-12-10 00:08:00,"C",6,3,8,0,8,2021-12-10
2021-12-10 01:08:00,"C",6,3,8,1,8,2021-12-10
2021-12-10 02:08:00,"C",5.5,3,8,2,8,2021-12-10
2021-12-10 03:08:00,"C",5,3,8,3,8,2021-12-10
2021-12-10 04:08:00,"C",5,3,8,4,8,2021-12-10
2021-12-10 05:08:00,"C",4.5,3,8,5,8,2021-12-10
2021-12-10 06:08:00,"C",4,3,8,6,8,2021-12-10
2021-12-10 07:08:00,"C",3.5,3,8,7,8,2021-12-10
2021-12-10 08:08:00,"C",3,3,8,8,8,2021-12-10
2021-12-10 09:08:00,"C",8,3,8,9,8,2021-12-10
2021-12-10 10:08:00,"C",11,3,8,10,8,2021-12-10
2021-12-10 11:08:00,"C",13,3,8,11,8,2021-12-10
2021-12-10 12:08:00,"C",14.5,3,8,12,8,2021-12-10
2021-12-10 13:08:00,"C",15,3,8,13,8,2021-12-10
2021-12-10 14:08:00,"C",14.5,3,8,14,8,2021-12-10
2021-12-10 15:08:00,"C",14.5,3,8,15,8,2021-12-10
2021-12-10 16:08:00,"C",13,3,8,16,8,2021-12-10
2021-12-10 17:08:00,"C",10,3,8,17,8,2021-12-10
2021-12-10 18:08:00,"C",7.5,3,8,18,8,2021-12-10
2021-12-10 19:08:00,"C",6,3,8,19,8,2021-12-10
2021-12-10 20:08:00,"C",5,3,8,20,8,2021-12-10
2021-12-10 21:08:00,"C",4,3,8,21,8,2021-12-10
2021-12-10 22:08:00,"C",3.5,3,8,22,8,2021-12-10
2021-12-10 23:08:00,"C",3.5,3,8,23,8,2021-12-10
2021-12-11 00:08:00,"C",3,3,8,0,8,2021-12-11
2021-12-11 01:08:00,"C",2.5,3,8,1,8,2021-12-11
2021-12-11 02:08:00,"C",2,3,8,2,8,2021-12-11
2021-12-11 03:08:00,"C",2.5,3,8,3,8,2021-12-11
2021-12-11 04:08:00,"C",3,3,8,4,8,2021-12-11
2021-12-11 05:08:00,"C",2.5,3,8,5,8,2021-12-11
2021-12-11 06:08:00,"C",2.5,3,8,6,8,2021-12-11
2021-12-11 07:08:00,"C",2,3,8,7,8,2021-12-11
2021-12-11 08:08:00,"C",2,3,8,8,8,2021-12-11
2021-12-11 09:08:00,"C",7,3,8,9,8,2021-12-11
2021-12-11 10:08:00,"C",10.5,3,8,10,8,2021-12-11
2021-12-11 11:08:00,"C",14.5,3,8,11,8,2021-12-11
2021-12-11 12:08:00,"C",15.5,3,8,12,8,2021-12-11
2021-12-11 13:08:00,"C",16,3,8,13,8,2021-12-11
2021-12-11 14:08:00,"C",15.5,3,8,14,8,2021-12-11
2021-12-11 15:08:00,"C",15,3,8,15,8,2021-12-11
2021-12-11 16:08:00,"C",13,3,8,16,8,2021-12-11
2021-12-11 17:08:00,"C",11,3,8,17,8,2021-12-11
2021-12-11 18:08:00,"C",10,3,8,18,8,2021-12-11
2021-12-11 19:08:00,"C",9.5,3,8,19,8,2021-12-11
2021-12-11 20:08:00,"C",9,3,8,20,8,2021-12-11
2021-12-11 21:08:00,"C",9,3,8,21,8,2021-12-11
2021-12-11 22:08:00,"C",8.5,3,8,22,8,2021-12-11
2021-12-11 23:08:00,"C",8.5,3,8,23,8,2021-12-11
2021-12-12 00:08:00,"C",8.5,3,8,0,8,2021-12-12
2021-12-12 01:08:00,"C",8.5,3,8,1,8,2021-12-12
2021-12-12 02:08:00,"C",8,3,8,2,8,2021-12-12
2021-12-12 03:08:00,"C",7.5,3,8,3,8,2021-12-12
2021-12-12 04:08:00,"C",7.5,3,8,4,8,2021-12-12
2021-12-12 05:08:00,"C",7.5,3,8,5,8,2021-12-12
2021-12-12 06:08:00,"C",7,3,8,6,8,2021-12-12
2021-12-12 07:08:00,"C",7,3,8,7,8,2021-12-12
2021-12-12 08:08:00,"C",7,3,8,8,8,2021-12-12
2021-12-12 09:08:00,"C",7.5,3,8,9,8,2021-12-12
2021-12-12 10:08:00,"C",9,3,8,10,8,2021-12-12
2021-12-12 11:08:00,"C",10,3,8,11,8,2021-12-12
2021-12-12 12:08:00,"C",11,3,8,12,8,2021-12-12
2021-12-12 13:08:00,"C",11.5,3,8,13,8,2021-12-12
2021-12-12 14:08:00,"C",11.5,3,8,14,8,2021-12-12
2021-12-12 15:08:00,"C",10.5,3,8,15,8,2021-12-12
2021-12-12 16:08:00,"C",10,3,8,16,8,2021-12-12
2021-12-12 17:08:00,"C",9.5,3,8,17,8,2021-12-12
2021-12-12 18:08:00,"C",9.5,3,8,18,8,2021-12-12
2021-12-12 19:08:00,"C",9,3,8,19,8,2021-12-12
2021-12-12 20:08:00,"C",9,3,8,20,8,2021-12-12
2021-12-12 21:08:00,"C",8.5,3,8,21,8,2021-12-12
2021-12-12 22:08:00,"C",8.5,3,8,22,8,2021-12-12
2021-12-12 23:08:00,"C",8.5,3,8,23,8,2021-12-12
2021-12-13 00:08:00,"C",9,3,8,0,8,2021-12-13
2021-12-13 01:08:00,"C",9,3,8,1,8,2021-12-13
2021-12-13 02:08:00,"C",9,3,8,2,8,2021-12-13
2021-12-13 03:08:00,"C",9,3,8,3,8,2021-12-13
2021-12-13 04:08:00,"C",9,3,8,4,8,2021-12-13
2021-12-13 05:08:00,"C",9,3,8,5,8,2021-12-13
2021-12-13 06:08:00,"C",9,3,8,6,8,2021-12-13
2021-12-13 07:08:00,"C",9.5,3,8,7,8,2021-12-13
2021-12-13 08:08:00,"C",9,3,8,8,8,2021-12-13
2021-12-13 09:08:00,"C",9.5,3,8,9,8,2021-12-13
2021-12-13 10:08:00,"C",9.5,3,8,10,8,2021-12-13
2021-12-13 11:08:00,"C",9.5,3,8,11,8,2021-12-13
2021-12-13 12:08:00,"C",11.5,3,8,12,8,2021-12-13
2021-12-13 13:08:00,"C",11,3,8,13,8,2021-12-13
2021-12-13 14:08:00,"C",10,3,8,14,8,2021-12-13
2021-12-13 15:08:00,"C",9.5,3,8,15,8,2021-12-13
2021-12-13 16:08:00,"C",9.5,3,8,16,8,2021-12-13
2021-12-13 17:08:00,"C",9.5,3,8,17,8,2021-12-13
2021-12-13 18:08:00,"C",10,3,8,18,8,2021-12-13
2021-12-13 19:08:00,"C",10,3,8,19,8,2021-12-13
2021-12-13 20:08:00,"C",10,3,8,20,8,2021-12-13
2021-12-13 21:08:00,"C",9.5,3,8,21,8,2021-12-13
2021-12-13 22:08:00,"C",7.5,3,8,22,8,2021-12-13
2021-12-13 23:08:00,"C",6.5,3,8,23,8,2021-12-13
2021-12-14 00:08:00,"C",6,3,8,0,8,2021-12-14
2021-12-14 01:08:00,"C",6,3,8,1,8,2021-12-14
2021-12-14 02:08:00,"C",6,3,8,2,8,2021-12-14
2021-12-14 03:08:00,"C",6,3,8,3,8,2021-12-14
2021-12-14 04:08:00,"C",6,3,8,4,8,2021-12-14
2021-12-14 05:08:00,"C",6,3,8,5,8,2021-12-14
2021-12-14 06:08:00,"C",6.5,3,8,6,8,2021-12-14
2021-12-14 07:08:00,"C",6,3,8,7,8,2021-12-14
2021-12-14 08:08:00,"C",6,3,8,8,8,2021-12-14
2021-12-14 09:08:00,"C",7.5,3,8,9,8,2021-12-14
2021-12-14 10:08:00,"C",10,3,8,10,8,2021-12-14
2021-12-14 11:08:00,"C",13,3,8,11,8,2021-12-14
2021-12-14 12:08:00,"C",12.5,3,8,12,8,2021-12-14
2021-12-14 13:08:00,"C",15,3,8,13,8,2021-12-14
2021-12-14 14:08:00,"C",15,3,8,14,8,2021-12-14
2021-12-14 15:08:00,"C",14,3,8,15,8,2021-12-14
2021-12-14 16:08:00,"C",11.5,3,8,16,8,2021-12-14
2021-12-14 17:08:00,"C",8,3,8,17,8,2021-12-14
2021-12-14 18:08:00,"C",6,3,8,18,8,2021-12-14
2021-12-14 19:08:00,"C",5,3,8,19,8,2021-12-14
2021-12-14 20:08:00,"C",4.5,3,8,20,8,2021-12-14
2021-12-14 21:08:00,"C",4,3,8,21,8,2021-12-14
2021-12-14 22:08:00,"C",3.5,3,8,22,8,2021-12-14
2021-12-14 23:08:00,"C",3,3,8,23,8,2021-12-14
2021-12-15 00:08:00,"C",3,3,8,0,8,2021-12-15
2021-12-15 01:08:00,"C",3,3,8,1,8,2021-12-15
2021-12-15 02:08:00,"C",3.5,3,8,2,8,2021-12-15
2021-12-15 03:08:00,"C",4.5,3,8,3,8,2021-12-15
2021-12-15 04:08:00,"C",4.5,3,8,4,8,2021-12-15
2021-12-15 05:08:00,"C",4.5,3,8,5,8,2021-12-15
2021-12-15 06:08:00,"C",5,3,8,6,8,2021-12-15
2021-12-15 07:08:00,"C",5.5,3,8,7,8,2021-12-15
2021-12-15 08:08:00,"C",6,3,8,8,8,2021-12-15
2021-12-15 09:08:00,"C",8,3,8,9,8,2021-12-15
2021-12-15 10:08:00,"C",10.5,3,8,10,8,2021-12-15
2021-12-15 11:08:00,"C",11.5,3,8,11,8,2021-12-15
2021-12-15 12:08:00,"C",12.5,3,8,12,8,2021-12-15
2021-12-15 13:08:00,"C",12,3,8,13,8,2021-12-15
2021-12-15 14:08:00,"C",11,3,8,14,8,2021-12-15
2021-12-15 15:08:00,"C",10.5,3,8,15,8,2021-12-15
2021-12-15 16:08:00,"C",9.5,3,8,16,8,2021-12-15
2021-12-15 17:08:00,"C",9,3,8,17,8,2021-12-15
2021-12-15 18:08:00,"C",8,3,8,18,8,2021-12-15
2021-12-15 19:08:00,"C",8,3,8,19,8,2021-12-15
2021-12-15 20:08:00,"C",7.5,3,8,20,8,2021-12-15
2021-12-15 21:08:00,"C",7.5,3,8,21,8,2021-12-15
2021-12-15 22:08:00,"C",7,3,8,22,8,2021-12-15
2021-12-15 23:08:00,"C",7,3,8,23,8,2021-12-15
2021-12-16 00:08:00,"C",7,3,8,0,8,2021-12-16
2021-12-16 01:08:00,"C",6.5,3,8,1,8,2021-12-16
2021-12-16 02:08:00,"C",6.5,3,8,2,8,2021-12-16
2021-12-16 03:08:00,"C",7,3,8,3,8,2021-12-16
2021-12-16 04:08:00,"C",7,3,8,4,8,2021-12-16
2021-12-16 05:08:00,"C",6.5,3,8,5,8,2021-12-16
2021-12-16 06:08:00,"C",7,3,8,6,8,2021-12-16
2021-12-16 07:08:00,"C",7,3,8,7,8,2021-12-16
2021-12-16 08:08:00,"C",7,3,8,8,8,2021-12-16
2021-12-16 09:08:00,"C",8,3,8,9,8,2021-12-16
2021-12-16 10:08:00,"C",9,3,8,10,8,2021-12-16
2021-12-16 11:08:00,"C",11,3,8,11,8,2021-12-16
2021-12-16 12:08:00,"C",13,3,8,12,8,2021-12-16
2021-12-16 13:08:00,"C",13,3,8,13,8,2021-12-16
2021-12-16 14:08:00,"C",12.5,3,8,14,8,2021-12-16
2021-12-16 15:08:00,"C",11,3,8,15,8,2021-12-16
2021-12-16 16:08:00,"C",10,3,8,16,8,2021-12-16
2021-12-16 17:08:00,"C",8,3,8,17,8,2021-12-16
2021-12-16 18:08:00,"C",7,3,8,18,8,2021-12-16
2021-12-16 19:08:00,"C",6,3,8,19,8,2021-12-16
2021-12-16 20:08:00,"C",6,3,8,20,8,2021-12-16
2021-12-16 21:08:00,"C",5.5,3,8,21,8,2021-12-16
2021-12-16 22:08:00,"C",5.5,3,8,22,8,2021-12-16
2021-12-16 23:08:00,"C",5,3,8,23,8,2021-12-16
2021-12-17 00:08:00,"C",4.5,3,8,0,8,2021-12-17
2021-12-17 01:08:00,"C",4,3,8,1,8,2021-12-17
2021-12-17 02:08:00,"C",3,3,8,2,8,2021-12-17
2021-12-17 03:08:00,"C",2.5,3,8,3,8,2021-12-17
2021-12-17 04:08:00,"C",2.5,3,8,4,8,2021-12-17
2021-12-17 05:08:00,"C",2.5,3,8,5,8,2021-12-17
2021-12-17 06:08:00,"C",2,3,8,6,8,2021-12-17
2021-12-17 07:08:00,"C",1,3,8,7,8,2021-12-17
2021-12-17 08:08:00,"C",2,3,8,8,8,2021-12-17
2021-12-17 09:08:00,"C",6,3,8,9,8,2021-12-17
2021-12-17 10:08:00,"C",9.5,3,8,10,8,2021-12-17
2021-12-17 11:08:00,"C",11.5,3,8,11,8,2021-12-17
2021-12-17 12:08:00,"C",13.5,3,8,12,8,2021-12-17
2021-12-17 13:08:00,"C",14.5,3,8,13,8,2021-12-17
2021-12-17 14:08:00,"C",13,3,8,14,8,2021-12-17
2021-12-17 15:08:00,"C",13.5,3,8,15,8,2021-12-17
2021-12-17 16:08:00,"C",11.5,3,8,16,8,2021-12-17
2021-12-17 17:08:00,"C",8.5,3,8,17,8,2021-12-17
2021-12-17 18:08:00,"C",6,3,8,18,8,2021-12-17
2021-12-17 19:08:00,"C",5,3,8,19,8,2021-12-17
2021-12-17 20:08:00,"C",4.5,3,8,20,8,2021-12-17
2021-12-17 21:08:00,"C",4,3,8,21,8,2021-12-17
2021-12-17 22:08:00,"C",3,3,8,22,8,2021-12-17
2021-12-17 23:08:00,"C",2.5,3,8,23,8,2021-12-17
2021-12-18 00:08:00,"C",2,3,8,0,8,2021-12-18
2021-12-18 01:08:00,"C",1.5,3,8,1,8,2021-12-18
2021-12-18 02:08:00,"C",1.5,3,8,2,8,2021-12-18
2021-12-18 03:08:00,"C",1.5,3,8,3,8,2021-12-18
2021-12-18 04:08:00,"C",2,3,8,4,8,2021-12-18
2021-12-18 05:08:00,"C",2.5,3,8,5,8,2021-12-18
2021-12-18 06:08:00,"C",2.5,3,8,6,8,2021-12-18
2021-12-18 07:08:00,"C",3.5,3,8,7,8,2021-12-18
2021-12-18 08:08:00,"C",4,3,8,8,8,2021-12-18
2021-12-18 09:08:00,"C",5,3,8,9,8,2021-12-18
2021-12-18 10:08:00,"C",6,3,8,10,8,2021-12-18
2021-12-18 11:08:00,"C",7,3,8,11,8,2021-12-18
2021-12-18 12:08:00,"C",7,3,8,12,8,2021-12-18
2021-12-18 13:08:00,"C",7.5,3,8,13,8,2021-12-18
2021-12-18 14:08:00,"C",8,3,8,14,8,2021-12-18
2021-12-18 15:08:00,"C",8,3,8,15,8,2021-12-18
2021-12-18 16:08:00,"C",7,3,8,16,8,2021-12-18
2021-12-18 17:08:00,"C",6.5,3,8,17,8,2021-12-18
2021-12-18 18:08:00,"C",5.5,3,8,18,8,2021-12-18
2021-12-18 19:08:00,"C",4.5,3,8,19,8,2021-12-18
2021-12-18 20:08:00,"C",4.5,3,8,20,8,2021-12-18
2021-12-18 21:08:00,"C",4.5,3,8,21,8,2021-12-18
2021-12-18 22:08:00,"C",4.5,3,8,22,8,2021-12-18
2021-12-18 23:08:00,"C",5,3,8,23,8,2021-12-18
2021-12-19 00:08:00,"C",4.5,3,8,0,8,2021-12-19
2021-12-19 01:08:00,"C",4.5,3,8,1,8,2021-12-19
2021-12-19 02:08:00,"C",4.5,3,8,2,8,2021-12-19
2021-12-19 03:08:00,"C",4.5,3,8,3,8,2021-12-19
2021-12-19 04:08:00,"C",4.5,3,8,4,8,2021-12-19
2021-12-19 05:08:00,"C",4.5,3,8,5,8,2021-12-19
2021-12-19 06:08:00,"C",5,3,8,6,8,2021-12-19
2021-12-19 07:08:00,"C",5,3,8,7,8,2021-12-19
2021-12-19 08:08:00,"C",5,3,8,8,8,2021-12-19
2021-12-19 09:08:00,"C",5.5,3,8,9,8,2021-12-19
2021-12-19 10:08:00,"C",6.5,3,8,10,8,2021-12-19
2021-12-19 11:08:00,"C",7.5,3,8,11,8,2021-12-19
2021-12-19 12:08:00,"C",8.5,3,8,12,8,2021-12-19
2021-12-19 13:08:00,"C",8.5,3,8,13,8,2021-12-19
2021-12-19 14:08:00,"C",9.5,3,8,14,8,2021-12-19
2021-12-19 15:08:00,"C",10,3,8,15,8,2021-12-19
2021-12-19 16:08:00,"C",8.5,3,8,16,8,2021-12-19
2021-12-19 17:08:00,"C",7.5,3,8,17,8,2021-12-19
2021-12-19 18:08:00,"C",7,3,8,18,8,2021-12-19
2021-12-19 19:08:00,"C",7,3,8,19,8,2021-12-19
2021-12-19 20:08:00,"C",6.5,3,8,20,8,2021-12-19
2021-12-19 21:08:00,"C",6.5,3,8,21,8,2021-12-19
2021-12-19 22:08:00,"C",6.5,3,8,22,8,2021-12-19
2021-12-19 23:08:00,"C",6.5,3,8,23,8,2021-12-19
2021-12-20 00:08:00,"C",6,3,8,0,8,2021-12-20
2021-12-20 01:08:00,"C",6,3,8,1,8,2021-12-20
2021-12-20 02:08:00,"C",6,3,8,2,8,2021-12-20
2021-12-20 03:08:00,"C",6,3,8,3,8,2021-12-20
2021-12-20 04:08:00,"C",5.5,3,8,4,8,2021-12-20
2021-12-20 05:08:00,"C",5.5,3,8,5,8,2021-12-20
2021-12-20 06:08:00,"C",5,3,8,6,8,2021-12-20
2021-12-20 07:08:00,"C",5,3,8,7,8,2021-12-20
2021-12-20 08:08:00,"C",5.5,3,8,8,8,2021-12-20
2021-12-20 09:08:00,"C",6.5,3,8,9,8,2021-12-20
2021-12-20 10:08:00,"C",10,3,8,10,8,2021-12-20
2021-12-20 11:08:00,"C",10,3,8,11,8,2021-12-20
2021-12-20 12:08:00,"C",10,3,8,12,8,2021-12-20
2021-12-20 13:08:00,"C",11,3,8,13,8,2021-12-20
2021-12-20 14:08:00,"C",9.5,3,8,14,8,2021-12-20
2021-12-20 15:08:00,"C",9.5,3,8,15,8,2021-12-20
2021-12-20 16:08:00,"C",8,3,8,16,8,2021-12-20
2021-12-20 17:08:00,"C",6,3,8,17,8,2021-12-20
2021-12-20 18:08:00,"C",5,3,8,18,8,2021-12-20
2021-12-20 19:08:00,"C",4.5,3,8,19,8,2021-12-20
2021-12-20 20:08:00,"C",4,3,8,20,8,2021-12-20
2021-12-20 21:08:00,"C",4,3,8,21,8,2021-12-20
2021-12-20 22:08:00,"C",5,3,8,22,8,2021-12-20
2021-12-20 23:08:00,"C",5.5,3,8,23,8,2021-12-20
2021-12-21 00:08:00,"C",5,3,8,0,8,2021-12-21
2021-12-21 01:08:00,"C",3.5,3,8,1,8,2021-12-21
2021-12-21 02:08:00,"C",2.5,3,8,2,8,2021-12-21
2021-12-21 03:08:00,"C",2,3,8,3,8,2021-12-21
2021-12-21 04:08:00,"C",1,3,8,4,8,2021-12-21
2021-12-21 05:08:00,"C",2,3,8,5,8,2021-12-21
2021-12-21 06:08:00,"C",3,3,8,6,8,2021-12-21
2021-12-21 07:08:00,"C",3.5,3,8,7,8,2021-12-21
2021-12-21 08:08:00,"C",4,3,8,8,8,2021-12-21
2021-12-21 09:08:00,"C",5,3,8,9,8,2021-12-21
2021-12-21 10:08:00,"C",8.5,3,8,10,8,2021-12-21
2021-12-21 11:08:00,"C",9.5,3,8,11,8,2021-12-21
2021-12-21 12:08:00,"C",12,3,8,12,8,2021-12-21
2021-12-21 13:08:00,"C",10.5,3,8,13,8,2021-12-21
2021-12-21 14:08:00,"C",10.5,3,8,14,8,2021-12-21
2021-12-21 15:08:00,"C",9,3,8,15,8,2021-12-21
2021-12-21 16:08:00,"C",8,3,8,16,8,2021-12-21
2021-12-21 17:08:00,"C",7,3,8,17,8,2021-12-21
2021-12-21 18:08:00,"C",6.5,3,8,18,8,2021-12-21
2021-12-21 19:08:00,"C",6,3,8,19,8,2021-12-21
2021-12-21 20:08:00,"C",6,3,8,20,8,2021-12-21
2021-12-21 21:08:00,"C",5.5,3,8,21,8,2021-12-21
2021-12-21 22:08:00,"C",5.5,3,8,22,8,2021-12-21
2021-12-21 23:08:00,"C",5.5,3,8,23,8,2021-12-21
2021-12-22 00:08:00,"C",5.5,3,8,0,8,2021-12-22
2021-12-22 01:08:00,"C",5.5,3,8,1,8,2021-12-22
2021-12-22 02:08:00,"C",5.5,3,8,2,8,2021-12-22
2021-12-22 03:08:00,"C",5.5,3,8,3,8,2021-12-22
2021-12-22 04:08:00,"C",5.5,3,8,4,8,2021-12-22
2021-12-22 05:08:00,"C",5.5,3,8,5,8,2021-12-22
2021-12-22 06:08:00,"C",5.5,3,8,6,8,2021-12-22
2021-12-22 07:08:00,"C",6,3,8,7,8,2021-12-22
2021-12-22 08:08:00,"C",6,3,8,8,8,2021-12-22
2021-12-22 09:08:00,"C",7,3,8,9,8,2021-12-22
2021-12-22 10:08:00,"C",8,3,8,10,8,2021-12-22
2021-12-22 11:08:00,"C",9,3,8,11,8,2021-12-22
2021-12-22 12:08:00,"C",9.5,3,8,12,8,2021-12-22
2021-12-22 13:08:00,"C",10.5,3,8,13,8,2021-12-22
2021-12-22 14:08:00,"C",11,3,8,14,8,2021-12-22
2021-12-22 15:08:00,"C",10,3,8,15,8,2021-12-22
2021-12-22 16:08:00,"C",9.5,3,8,16,8,2021-12-22
2021-12-22 17:08:00,"C",8.5,3,8,17,8,2021-12-22
2021-12-22 18:08:00,"C",8,3,8,18,8,2021-12-22
2021-12-22 19:08:00,"C",8,3,8,19,8,2021-12-22
2021-12-22 20:08:00,"C",7.5,3,8,20,8,2021-12-22
2021-12-22 21:08:00,"C",7.5,3,8,21,8,2021-12-22
2021-12-22 22:08:00,"C",8,3,8,22,8,2021-12-22
2021-12-22 23:08:00,"C",8.5,3,8,23,8,2021-12-22
2021-12-23 00:08:00,"C",9,3,8,0,8,2021-12-23
2021-12-23 01:08:00,"C",9,3,8,1,8,2021-12-23
2021-12-23 02:08:00,"C",9.5,3,8,2,8,2021-12-23
2021-12-23 03:08:00,"C",9.5,3,8,3,8,2021-12-23
2021-12-23 04:08:00,"C",10,3,8,4,8,2021-12-23
2021-12-23 05:08:00,"C",10,3,8,5,8,2021-12-23
2021-12-23 06:08:00,"C",10,3,8,6,8,2021-12-23
2021-12-23 07:08:00,"C",10,3,8,7,8,2021-12-23
2021-12-23 08:08:00,"C",10,3,8,8,8,2021-12-23
2021-12-23 09:08:00,"C",10.5,3,8,9,8,2021-12-23
2021-12-23 10:08:00,"C",11,3,8,10,8,2021-12-23
2021-12-23 11:08:00,"C",11.5,3,8,11,8,2021-12-23
2021-12-23 12:08:00,"C",13,3,8,12,8,2021-12-23
2021-12-23 13:08:00,"C",16.5,3,8,13,8,2021-12-23
2021-12-23 14:08:00,"C",16,3,8,14,8,2021-12-23
2021-12-23 15:08:00,"C",16.5,3,8,15,8,2021-12-23
2021-12-23 16:08:00,"C",16.5,3,8,16,8,2021-12-23
2021-12-23 17:08:00,"C",13.5,3,8,17,8,2021-12-23
2021-12-23 18:08:00,"C",12,3,8,18,8,2021-12-23
2021-12-23 19:08:00,"C",11.5,3,8,19,8,2021-12-23
2021-12-23 20:08:00,"C",11.5,3,8,20,8,2021-12-23
2021-12-23 21:08:00,"C",10.5,3,8,21,8,2021-12-23
2021-12-23 22:08:00,"C",10,3,8,22,8,2021-12-23
2021-12-23 23:08:00,"C",9.5,3,8,23,8,2021-12-23
2021-12-24 00:08:00,"C",9.5,3,8,0,8,2021-12-24
2021-12-24 01:08:00,"C",10,3,8,1,8,2021-12-24
2021-12-24 02:08:00,"C",10,3,8,2,8,2021-12-24
2021-12-24 03:08:00,"C",9.5,3,8,3,8,2021-12-24
2021-12-24 04:08:00,"C",9.5,3,8,4,8,2021-12-24
2021-12-24 05:08:00,"C",10,3,8,5,8,2021-12-24
2021-12-24 06:08:00,"C",10,3,8,6,8,2021-12-24
2021-12-24 07:08:00,"C",10,3,8,7,8,2021-12-24
2021-12-24 08:08:00,"C",10,3,8,8,8,2021-12-24
2021-12-24 09:08:00,"C",12,3,8,9,8,2021-12-24
2021-12-24 10:08:00,"C",13.5,3,8,10,8,2021-12-24
2021-12-24 11:08:00,"C",14.5,3,8,11,8,2021-12-24
